MHS,MHS7176,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.85043,97.80588,3,Active, Active ,,,, Active 
MHS,MHS7177,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.75352,97.82941,3,Active, Active ,,,, Active 
MHS,MHS7179,แม่ฮ่องสอน,ขุนยวม,แม่กิ๊,18.67291,97.84377,3,Active, Active ,,,, Active 
MHS,MHS7182,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,18.51635,97.89746,3,Active, Active ,,,, Active 
MHS,MHS7190,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.2106,97.88527,3,Active, Active ,,,, Active 
MHS,MHS7194,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,18.38553,97.91192,3,Active, Active ,,,, Active 
MHS,MHS7196,แม่ฮ่องสอน,ขุนยวม,แม่ยวมน้อย,18.76554,98.00401,3,Active, Active ,,,, Active 
MHS,MHS7197,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.60955,98.02146,3,Active, Active ,,,, Active 
MHS,MHS7199,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.62976,98.00111,3,Active, Active ,,,, Active 
MHS,MHS7200,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.66953,98.00896,3, Active , Active ,,,, Active 
MHS,MHS7201,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.68385,97.99584,2,, Active ,,,, Active 
MHS,MHS7202,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.68424,98.04432,3,Active, Active ,,,, Active 
MHS,MHS7204,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.64497,98.05082,3,Active, Active ,,,, Active 
MHS,MHS7205,แม่ฮ่องสอน,แม่ลาน้อย,ขุนแม่ลาน้อย,18.59539,98.19346,3,Active, Active ,,,, Active 
MHS,MHS7206,แม่ฮ่องสอน,แม่ลาน้อย,แม่นาจาง,18.52478,98.08299,3,Active, Active ,,,, Active 
MHS,MHS7207,แม่ฮ่องสอน,แม่ลาน้อย,แม่นาจาง,18.55654,98.09016,3,Active, Active ,,,, Active 
MHS,MHS7208,แม่ฮ่องสอน,แม่ลาน้อย,สันติคีรี,18.54257,97.96159,3,Active, Active ,,,, Active 
MHS,MHS7209,แม่ฮ่องสอน,แม่ลาน้อย,สันติคีรี,18.47406,97.96273,3,Active, Active ,,,, Active 
MHS,MHS7214,แม่ฮ่องสอน,แม่ลาน้อย,แม่นาจาง,18.48001,98.09516,3,Active, Active ,,,, Active 
MHS,MHS7215,แม่ฮ่องสอน,แม่ลาน้อย,ท่าผาปุ้ม,18.33373,98.00029,3,Active, Active ,,,, Active 
MHS,MHS7216,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,18.39553,97.96734,3,Active, Active ,,,, Active 
MHS,MHS7218,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.2838,98.0525,3,Active, Active ,,,, Active 
MHS,MHS7219,แม่ฮ่องสอน,แม่สะเรียง,แม่เหาะ,18.1978,98.10636,3,Active, Active ,,,, Active 
MHS,MHS7221,แม่ฮ่องสอน,แม่สะเรียง,แม่เหาะ,18.17017,98.07269,3,Active, Active ,,,, Active 
MHS,MHS7225,แม่ฮ่องสอน,สบเมย,สบเมย,17.98957,97.91646,3, Active , Active ,,,, Active 
MHS,MHS7226,แม่ฮ่องสอน,สบเมย,แม่คะตวน,17.99288,97.99019,3, Active , Active ,,,, Active 
MHS,MHS7227,แม่ฮ่องสอน,สบเมย,แม่คะตวน,17.96862,98.00323,3,Active, Active ,,,, Active 
MHS,MHS7228,แม่ฮ่องสอน,สบเมย,แม่สวด,17.86757,97.96607,3,Active, Active ,,,, Active 
MHS,MHS7229,แม่ฮ่องสอน,สบเมย,แม่สวด,17.88776,98.00406,3,Active, Active ,,,, Active 
MHS,MHS7230,แม่ฮ่องสอน,สบเมย,ป่าโปง,18.04036,98.12978,3,Active, Active ,,,, Active 
MHS,MHS7231,แม่ฮ่องสอน,สบเมย,ป่าโปง,18.10243,98.15448,3,Active, Active ,,,, Active 
MHS,MHS7232,แม่ฮ่องสอน,สบเมย,กองก๋อย,18.01425,98.14933,3,Active, Active ,,,, Active 
MHS,MHS7241,แม่ฮ่องสอน,สบเมย,สบเมย,17.89874,97.84409,3,Active, Active ,,,, Active 
MHS,MHS7245,แม่ฮ่องสอน,สบเมย,แม่สามแลบ,17.92917,97.73842,3,Active, Active ,,,, Active 
MHS,MHS7246,แม่ฮ่องสอน,สบเมย,สบเมย,17.871,97.84465,3,Active, Active ,,,, Active 
MHS,MHS7250,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.64994,97.93696,3,Active, Active ,,,, Active 
MHS,MHS7251,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.09279,97.99273,3,Active, Active ,,,, Active 
MHS,MHS7252,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.06074,97.88217,3,Active, Active ,,,, Active 
MHS,MHS7255,แม่ฮ่องสอน,สบเมย,แม่คะตวน,18.02453,97.91828,3,Active, Active ,,,, Active 
MHS,MHS7256,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.19633,97.98755,3,Active, Active ,,,, Active 
MHS,MHS7257,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.351,97.96108,4,Active,, Active , Active ,, Active 
MHS,MHS7258,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.31108,98.15746,3,Active, Active ,,,, Active 
MHS,MHS7259,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.61035,97.98384,3,Active, Active ,,,, Active 
MHS,MHS7279,แม่ฮ่องสอน,ปาย,เมืองแปง,19.21869,98.42021,2,,, Active , Active ,,
MHS,MHS7280,แม่ฮ่องสอน,แม่ลาน้อย,แม่นาจาง,18.61335,98.09607,3,Active, Active ,,,, Active 
MHS,MHS7281,แม่ฮ่องสอน,ขุนยวม,แม่กิ๊,18.64765,97.84873,3,Active, Active ,,,, Active 
MHS,MHS7282,แม่ฮ่องสอน,ปางมะผ้า,ถ้ำลอด,19.54189,98.26866,2,Active,,,,, Active 
MHS,MHS7283,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,18.42135,97.85343,3,Active, Active ,,,, Active 
MHS,MHS7284,แม่ฮ่องสอน,แม่ลาน้อย,ห้วยห้อม,18.32349,98.13584,3,Active, Active ,,,, Active 
MHS,MHS7285,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.75335,97.83115,2,Active,,,,, Active 
MHS,MHS7286,แม่ฮ่องสอน,สบเมย,แม่สามแลบ,17.98029,97.739,3,,, Active , Active , Active ,
MHS,MHS7287,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.62323,98.02223,3,Active, Active ,,,,Active
MHS,MHS7288,แม่ฮ่องสอน,ปาย,แม่นาเติง,19.44085,98.31959,2,Active,,,,, Active 
MHS,MHS7290,แม่ฮ่องสอน,แม่ลาน้อย,ท่าผาปุ้ม,18.2932,97.91755,2,Active,,,,, Active 
MHS,MHS7291,แม่ฮ่องสอน,ปาย,ทุ่งยาว,19.297,98.46116,2,Active,,,,, Active 
MHS,MHS7292,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.16922,97.9451,2, Active ,,,,, Active 
MHS,MHS7294,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.33455,97.9369,3, Active , Active ,,,, Active 
MHS,MHS7295,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.29418,97.95122,3,Active, Active ,,,, Active 
MHS,MHS7296,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.61795,98.02987,3,Active, Active ,,,, Active 
MHS,MHS7600,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.54767,98.16003,2,Active,,,,, Active 
MHS,MHS7602,แม่ฮ่องสอน,ปางมะผ้า,สบป่อง,19.50051,98.23394,2,Active,,,,, Active 
MHS,MHS7603,แม่ฮ่องสอน,ปางมะผ้า,สบป่อง,19.49203,98.23228,2,Active,,,,, Active 
MHS,MHS7605,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.41298,97.9533,2,, Active ,,,, Active 
MHS,MHS7607,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.64738,98.21628,2,, Active ,,,, Active 
MHS,MHS7608,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.90621,97.8517,3, Active , Active ,,,, Active 
MHS,MHS7609,แม่ฮ่องสอน,ปางมะผ้า,สบป่อง,19.46173,98.29687,3,Active, Active ,,,, Active 
MHS,MHS7611,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,18.965,98.10598,3, Active , Active ,,,, Active 
MHS,MHS7613,แม่ฮ่องสอน,สบเมย,กองก๋อย,18.03875,98.16479,3,Active, Active ,,,, Active 
MHS,MHS7614,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.57714,98.00549,3, Active , Active ,,,, Active 
MHS,MHS7615,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.58778,98.00368,2,, Active ,,,, Active 
MHS,MHS7616,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.2292,97.96786,3,Active, Active ,,,, Active 
MHS,MHS7617,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.12253,97.96345,3,Active, Active ,,,, Active 
MHS,MHS7618,แม่ฮ่องสอน,สบเมย,ป่าโปง,18.15274,98.1138,3,Active, Active ,,,, Active 
MHS,MHS7619,แม่ฮ่องสอน,ขุนยวม,แม่ยวมน้อย,18.79326,98.03378,2,, Active ,,,, Active 
MHS,MHS7620,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.72368,97.94658,3,Active, Active ,,,, Active 
MHS,MHS7621,แม่ฮ่องสอน,ปาย,แม่ฮี้,19.28485,98.48347,2,, Active ,,,, Active 
MHS,MHS7623,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.55213,98.20751,2,, Active ,,,, Active 
MHS,MHS7624,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.26248,97.96508,4,, Active , Active , Active ,, Active 
MHS,MHS7625,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.13709,97.99472,3, Active , Active ,,,, Active 
MHS,MHS7626,แม่ฮ่องสอน,แม่สะเรียง,แม่เหาะ,18.13368,98.07848,3,Active, Active ,,,, Active 
MHS,MHS7628,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.6558,97.92853,3,Active, Active ,,,, Active 
MHS,MHS7629,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.2887,97.94106,3,Active, Active ,,,, Active 
MHS,MHS7630,แม่ฮ่องสอน,แม่สะเรียง,แม่เหาะ,18.16579,98.05794,2,, Active ,,,, Active 
MHS,MHS7631,แม่ฮ่องสอน,ปางมะผ้า,นาปู่ป้อม,19.6264,98.10208,3, Active , Active ,,,, Active 
MHS,MHS7632,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.04883,97.99268,2,, Active ,,,, Active 
MHS,MHS7634,แม่ฮ่องสอน,แม่สะเรียง,แม่เหาะ,18.16461,98.07206,3,Active, Active ,,,, Active 
MHS,MHS7635,แม่ฮ่องสอน,สบเมย,ป่าโปง,18.14753,98.15923,3,Active, Active ,,,, Active 
MHS,MHS7637,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,18.59791,97.94245,3, Active , Active ,,,, Active 
MHS,MHS7638,แม่ฮ่องสอน,ปาย,แม่ฮี้,19.30784,98.47345,2,, Active ,,,, Active 
MHS,MHS7639,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.50021,97.91458,3,Active, Active ,,,, Active 
MHS,MHS7640,แม่ฮ่องสอน,ปาย,โป่งสา,19.13563,98.54169,3,Active, Active ,,,, Active 
MHS,MHS7641,แม่ฮ่องสอน,ขุนยวม,แม่ยวมน้อย,18.77455,98.04019,3,Active, Active ,,,, Active 
MHS,MHS7642,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.90255,97.89914,3,Active, Active ,,,, Active 
MHS,MHS7643,แม่ฮ่องสอน,ขุนยวม,แม่อูคอ,18.81851,98.0521,2,, Active ,,,, Active 
MHS,MHS7645,แม่ฮ่องสอน,สบเมย,แม่สามแลบ,17.99437,97.78507,3,Active, Active ,,,, Active 
MHS,MHS7646,แม่ฮ่องสอน,สบเมย,สบเมย,17.84245,97.84651,3, Active , Active ,,,, Active 
MHS,MHS7647,แม่ฮ่องสอน,แม่สะเรียง,แม่สะเรียง,18.1255,97.94464,3,Active, Active ,,,, Active 
MHS,MHS7648,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.16505,97.89481,3,Active, Active ,,,, Active 
MHS,MHS7649,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.18299,97.90187,3, Active , Active ,,,, Active 
MHS,MHS7650,แม่ฮ่องสอน,ขุนยวม,แม่ยวมน้อย,18.74782,98.07536,3,Active, Active ,,,, Active 
MHS,MHS7651,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.25699,97.9418,3,Active, Active ,,,, Active 
MHS,MHS7652,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.44112,98.01877,3,Active, Active ,,,, Active 
MHS,MHS7655,แม่ฮ่องสอน,ปาย,โป่งสา,19.05439,98.60167,3,Active, Active ,,,, Active 
MHS,MHS7658,แม่ฮ่องสอน,ปาย,โป่งสา,19.11543,98.56947,3,Active, Active ,,,, Active 
MHS,MHS7659,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.83917,97.83438,2,, Active ,,,, Active 
MHS,MHS7661,แม่ฮ่องสอน,สบเมย,กองก๋อย,18.00892,98.13339,3,Active, Active ,,,, Active 
MHS,MHS7663,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.26374,98.0924,3,Active, Active ,,,, Active 
MHS,MHS7664,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.2125,98.03433,3,Active, Active ,,,, Active 
MHS,MHS7666,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,18.535,97.84737,3,Active, Active ,,,, Active 
MHS,MHS7667,แม่ฮ่องสอน,แม่ลาน้อย,แม่โถ,18.57648,98.01606,3, Active , Active ,,,, Active 
MHS,MHS7668,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.6564,97.94491,3, Active , Active ,,,, Active 
MHS,MHS7669,แม่ฮ่องสอน,แม่ลาน้อย,แม่นาจาง,18.57865,98.08408,3,Active, Active ,,,, Active 
MHS,MHS7670,เชียงใหม่,แม่แตง,กื้ดช้าง,19.31376,98.60366,3,Active, Active ,,,, Active 
MHS,MHS7671,แม่ฮ่องสอน,แม่สะเรียง,แม่คง,18.16452,97.88502,3,Active, Active ,,,, Active 
MHS,MHS7672,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.31222,97.95715,3,Active, Active ,,,, Active 
MHS,MHS7673,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.15952,97.92922,3,,, Active , Active , Active ,
